video,true_label,raw_prediction,mapped_prediction,result,top5
yoga_7_modified_asian.mp4,yoga,jumpstyle dancing,dance,incorrect,"['dance', 'juggle', 'other', 'dance', 'juggle']"
yoga_7_modified_hispanic.mp4,yoga,jumpstyle dancing,dance,incorrect,"['dance', 'juggle', 'dance', 'other', 'other']"
yoga_7_modified_indian.mp4,yoga,jumpstyle dancing,dance,incorrect,"['dance', 'juggle', 'dance', 'other', 'juggle']"
yoga_7_modified_middle_eastern.mp4,yoga,jumpstyle dancing,dance,incorrect,"['dance', 'juggle', 'dance', 'other', 'juggle']"
yoga_7_modified_white.mp4,yoga,jumpstyle dancing,dance,incorrect,"['dance', 'other', 'juggle', 'dance', 'juggle']"
yoga_8_initial.mp4,yoga,tai chi,other,incorrect,"['other', 'lunge', 'stretch', 'yoga', 'kick']"
yoga_8_modified_african.mp4,yoga,tai chi,other,incorrect,"['other', 'dance', 'kick', 'kick', 'juggle']"
yoga_8_modified_asian.mp4,yoga,tai chi,other,incorrect,"['other', 'kick', 'kick', 'juggle', 'lunge']"
yoga_8_modified_hispanic.mp4,yoga,tai chi,other,incorrect,"['other', 'yoga', 'stretch', 'kick', 'lunge']"
yoga_8_modified_indian.mp4,yoga,tai chi,other,incorrect,"['other', 'kick', 'kick', 'lunge', 'stretch']"
yoga_8_modified_middle_eastern.mp4,yoga,tai chi,other,incorrect,"['other', 'lunge', 'stretch', 'yoga', 'kick']"
yoga_8_modified_south_east_asian.mp4,yoga,tai chi,other,incorrect,"['other', 'kick', 'kick', 'yoga', 'lunge']"
yoga_9_initial.mp4,yoga,somersaulting,jump,incorrect,"['jump', 'yoga', 'stretch', 'stretch', 'bend']"
yoga_9_modified_asian.mp4,yoga,somersaulting,jump,incorrect,"['jump', 'yoga', 'other', 'stretch', 'actions with ball']"
yoga_9_modified_hispanic.mp4,yoga,somersaulting,jump,incorrect,"['jump', 'yoga', 'stretch', 'other', 'other']"
yoga_9_modified_indian.mp4,yoga,somersaulting,jump,incorrect,"['jump', 'yoga', 'stretch', 'other', 'bend']"
yoga_9_modified_middle_eastern.mp4,yoga,somersaulting,jump,incorrect,"['jump', 'other', 'yoga', 'stretch', 'other']"
yoga_9_modified_south_east_asian.mp4,yoga,somersaulting,jump,incorrect,"['jump', 'other', 'yoga', 'stretch', 'face direction']"
yoga_9_modified_white.mp4,yoga,somersaulting,jump,incorrect,"['jump', 'yoga', 'other', 'stretch', 'other']"
